"","gene","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"175","KLHL30",433.581133675959,-0.345451576000257,0.151960621061821,0.00119770111695795,0.0332814022641476
"176","KLHL41",3609.11835198182,0.294892520026411,0.0837760016619318,3.30869320037991e-05,0.00246727995486558
"177","KMT5C",3957.37945673226,-0.334226211718489,0.105145890921618,9.97238847404987e-05,0.00590425532669626
"178","L1CAM",10673.0056764257,-0.318615339057847,0.0834310859333456,1.03499637219026e-05,0.00107914400505714
"179","LAMA5",7217.77071724332,-0.399248457099169,0.110664761735939,1.886859187433e-05,0.00171007499587197
"180","LAMB3",1579.14618667847,-0.330951673209273,0.0906557104850586,1.88030463737585e-05,0.00171007499587197
"181","LEMD2",3269.757155397,-0.31795557859922,0.0944840088157189,5.54559236293334e-05,0.00371239597841367
"182","LFNG",3325.91967388515,-0.310589543768473,0.0777135957292146,5.10817126451552e-06,0.000668716375983576
"183","LIMK1",6425.60530412967,-0.272671462403112,0.09062508356186,0.000221648634225839,0.0100828733916943
"184","LINC00972",67.4660594572364,0.776335310535506,0.365207191292615,0.000963784327743941,0.0287381866068376
"185","LOC100129503",328.2477940293,-0.331779567546981,0.162582211518923,0.00204894289379074,0.0472419670736645
"186","LOC100130698",98.2990824291249,0.96912047226408,0.26485763015396,1.02553976217205e-05,0.00107883120338491
"187","LOXL1",5295.51266499535,-0.504495580981187,0.0988285684038382,1.98021866079016e-08,8.97343702362681e-06
"188","LOXL2",10495.6865226796,-0.580802309469098,0.0783128161979011,7.28550737007487e-15,1.71675695668444e-11
"189","LOXL3",1683.21468162526,-0.263466066959957,0.0942084400794847,0.000442987784459569,0.0163613858197575
"190","LRFN4",2179.28723034777,-0.501551534129739,0.100545524620644,3.51121606004937e-08,1.42652233170695e-05
"191","LRRC10B",1979.58510940067,-0.271320544038844,0.0954798177489867,0.000364637001857499,0.0143205105196168
"192","LRRC17",293.685014868071,-0.541890823480554,0.156260221984819,2.55554283499961e-05,0.00208784493188603
"193","LRRC4",389.289365423674,-0.325678219678564,0.151629448382957,0.00165590321748924,0.041996730042493
"194","LUZP2",659.809127813009,0.401459457119584,0.121422133431394,5.13324313795846e-05,0.00349594628042929
"195","MACROD1",1697.88993606441,-0.415904710450675,0.109363057990552,8.6136390285147e-06,0.000939684213277409
"196","MAFG-DT",375.920657238639,-0.459093534035779,0.168276544300954,0.000296293548811477,0.0124676092574886
"197","MAN2B1",3282.27462522796,-0.371823799512511,0.0908092023106149,2.87080453530204e-06,0.000422797737936609
"198","MAP1S",3962.37411297052,-0.333927818900886,0.117897511019043,0.000276419693474089,0.0118860468193858
"199","MARCHF9",1384.107527288,-0.348872541017324,0.101473777391585,3.60052706100841e-05,0.00257099453532127
"200","MAZ",11249.8071032449,-0.280472048836709,0.0960739938248547,0.000272270111648474,0.0117937002038321
"201","MCAM",17826.897432678,-0.372555626966717,0.0695712984887722,6.21403583394531e-09,3.66068850977718e-06
"202","MCF2L",580.330314098603,-0.332999955380253,0.133767959932921,0.000739081839769884,0.0234713267821261
"203","MED16",2549.33325261197,-0.283008368778983,0.108416320227306,0.000662033062857111,0.0216555616895875
"204","MED25",4391.19344897818,-0.268214181609875,0.0855360092065596,0.000148821022831539,0.00782772004911247
"205","MEGF8",7574.54514511946,-0.302043219279092,0.0914305832078864,7.36090318295428e-05,0.00456453480534565
"206","MELTF",3691.54616424123,-0.295656544032858,0.105827677096973,0.000376130722614704,0.0146740800458492
"207","MFSD12",1670.24446179842,-0.274796745527072,0.105783933173003,0.000708827723906751,0.0226940441387754
"208","MICALL1",2855.82893354821,-0.315016685204887,0.0921470335444872,4.66280021003832e-05,0.00321269661255389
"209","MME",1464.46855043052,-0.468119331748836,0.101951905447765,2.63165785794899e-07,6.93819697643409e-05
"210","MMP23B",226.90811201384,-0.679684766308678,0.197158963339599,2.54299554340963e-05,0.00208784493188603
"211","MOGS",6245.27265370723,-0.316473203528176,0.0901995704024858,3.37212610588823e-05,0.00249876665280346
"212","MRC2",3513.718121588,-0.31678016741058,0.0949008483024487,5.82938992838325e-05,0.0037945785710614
"213","MSTN",3755.89048595469,0.415982029616969,0.0957673367088417,8.9028522751817e-07,0.000180850699148605
"214","MYL4",853.44225548015,-0.381804496900466,0.127392663905248,0.000150661225997002,0.00785438302963132
"215","N4BP3",12036.5937333951,-0.291656914307866,0.0819085898815174,3.05996717475009e-05,0.00232399763980007
"216","NABP2",2214.82930945926,-0.268175823973458,0.0922778540621103,0.000305628364384791,0.0127691964155376
"217","NBEAP1_1",79.569579854441,0.648170679820687,0.340116395060715,0.00156596930148515,0.0404256364524328
"218","NCLN",6598.51559824064,-0.33637936561265,0.0943479122158177,2.56949172571274e-05,0.00208784493188603
"219","NDOR1",4672.51676973555,-0.272065527925393,0.116587870826021,0.00139530227229157,0.0371093710432037
"220","NDST4",303.819122332478,-0.553563331743412,0.163580225058252,3.41101880522334e-05,0.00251178897269634
"221","NGFR",14040.0186830067,-0.326455762250078,0.0792118751757016,2.91206811408323e-06,0.000423580080495414
"222","NIBAN2",13396.6106385466,-0.382605332467283,0.0799714896636068,1.19912502443497e-07,3.71791869418233e-05
"223","NKAIN4",643.129228139704,-0.444674470811401,0.125471479054917,2.18342449350761e-05,0.00193094000209568
"224","NOXO1",412.302125163351,-0.48217120076899,0.166857141884695,0.00018181239231855,0.00877915412416867
"225","NR2F6",3026.58708239943,-0.290815748126232,0.093976231724421,0.000153211553292223,0.00791727421442534
"226","NRXN2",279.730025017725,-0.55141946685169,0.161424990305154,3.04539025823619e-05,0.00232399763980007
"227","NTN1",1200.51761401083,-0.54411423314015,0.105647701794432,1.5153426028182e-08,7.439069394335e-06
"228","NUAK1",998.64506624952,-0.479892611854099,0.110335324011943,7.75646045342933e-07,0.00016032739835492
"229","OGFR",7527.54405819023,-0.311282114861677,0.0977298557006744,0.000105571234420758,0.0061576251680464
"230","OLFML3",1539.02695090871,-0.446753506906273,0.0973104556222393,2.70885300387004e-07,6.93819697643409e-05
"231","OSGIN1",966.079838125263,-0.344387287677447,0.130243058321426,0.000474964149421516,0.0173789677282121
"232","OTUD1",929.456334690123,-0.589771805742129,0.13328498048306,5.17358837166498e-07,0.000112880033694364
"233","P3H1",6466.97054979201,-0.270991525517432,0.0858149336106991,0.000137135650691586,0.00744577067487678
"234","P3H3",2221.0181637979,-0.344320885624547,0.0915503359683264,1.17566141683934e-05,0.00116400359774799
