"","gene","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"5711","DMP1",198.275209953819,-0.00316986181961143,0.0798174804547969,0.924165355261448,0.978215453749922
"5712","DMPK",14538.2052483207,-0.180233769858229,0.0963478363570691,0.00773912795894279,0.108266109456748
"5713","DMRT1",16.9240111884991,-0.000628385372244795,0.0870550485409141,0.960384306719103,NA
"5714","DMRT2",4830.89011751329,-0.0971543166390816,0.0679770059973238,0.0554411326272716,0.323530175638689
"5715","DMRT3",0.202840989334563,-0.00108991767016855,0.0881130110604093,0.746531066691514,NA
"5716","DMRTA1",84.8245307468224,0.045516838738746,0.0994115916046136,0.124885155760616,0.482338095576458
"5717","DMRTA2",4691.93633308753,-0.0397126627091294,0.0681931119025175,0.390133189150468,0.743778193296247
"5718","DMRTB1",0,NA,NA,NA,NA
"5719","DMRTC1",0,NA,NA,NA,NA
"5720","DMRTC1B",0,NA,NA,NA,NA
"5721","DMRTC2",0,NA,NA,NA,NA
"5722","DMTF1",1580.84486338863,0.00688409738990304,0.0625948111809696,0.875556439824043,0.964824475559653
"5723","DMTN",11.5827526889607,-0.00180933079209545,0.087371491052255,0.872665668332212,NA
"5724","DMWD",5333.01987816757,-0.223881127622463,0.110870917425405,0.0033344013923875,0.0651507748011766
"5725","DMXL1",652.733637085236,0.0405991377326772,0.0789556806441695,0.351617822236819,0.717112892780718
"5726","DMXL2",754.634070836399,0.0415164565322604,0.0809329460160378,0.345794991869048,0.711782948566398
"5727","DNA2",887.650011187513,-0.0100019922461039,0.0686065412078562,0.816283768215507,0.946134319440738
"5728","DNAAF1",8.49799826539173,0.0217368704076152,0.0917659959880024,0.0140758246426698,NA
"5729","DNAAF10",840.028263535983,0.0104497697993758,0.0666798769176303,0.812198585719349,0.94480680537838
"5730","DNAAF11",4.76528896330241,0.0027114779159903,0.0878678571789584,0.713200364026149,NA
"5731","DNAAF2",946.644173598743,-0.0381835246837437,0.0704913995460366,0.404838661981418,0.751976313081401
"5732","DNAAF3",177.878390288277,-0.033481318467652,0.0875441360512848,0.33950037870763,0.706620530418929
"5733","DNAAF3-AS1",16.9363312690858,-0.00379504506734954,0.0872049868078768,0.772548384786871,NA
"5734","DNAAF4",3.17143906753534,0.0058956067459232,0.0882405877851882,0.284825560396268,NA
"5735","DNAAF4-CCPG1",0,NA,NA,NA,NA
"5736","DNAAF5",2098.76046156615,-0.177791191485151,0.0867840686394062,0.0055070980961104,0.0877605333867211
"5737","DNAAF6",0,NA,NA,NA,NA
"5738","DNAAF8",40.5304896206932,-0.0044121483677109,0.0857757761346134,0.825562510291271,NA
"5739","DNAAF9",1203.60268692862,0.0661327309961426,0.0768747372402929,0.18443068623543,0.570875603665339
"5740","DNAH1",96.7572849388703,-0.0127014717984194,0.0843333634426845,0.64517002522276,0.884397118926651
"5741","DNAH10",5.17485191472219,0.000530941577720795,0.0877686640703893,0.947951957009925,NA
"5742","DNAH10_1",0,NA,NA,NA,NA
"5743","DNAH11",45.5701221868426,-0.000979734120791167,0.0854913284107386,0.95757159488228,NA
"5744","DNAH12",8.14256428142288,0.00893759830251972,0.0883265456788405,0.32241921820833,NA
"5745","DNAH14",372.015840510684,-0.0138193086411795,0.0750320619742166,0.730879237827704,0.914084411313148
"5746","DNAH17",354.131026982919,-0.0523474579392529,0.0891847840985285,0.236901696899229,0.622891272677241
"5747","DNAH17-AS1",0.204135643342458,0.000685711369673061,0.0881087752868939,0.837474598311692,NA
"5748","DNAH2",7.42272248682558,0.00126285244575067,0.0876655048404383,0.893080540035542,NA
"5749","DNAH3",8.94984614690909,0.00658296997421863,0.0879382216290411,0.498957892526393,NA
"5750","DNAH5",26.3174590723679,-0.00645102540728916,0.0867701955654877,0.700868546968736,NA
"5751","DNAH6",56.552320206423,0.0495992081338202,0.105215052017669,0.0532444202359005,NA
"5752","DNAH7",14.9089546973013,0.00803727824105321,0.0877398340871999,0.523451459327589,NA
"5753","DNAH8",7.18004587848729,0.00406456871278756,0.0877951723203424,0.650243802616316,NA
"5754","DNAH8-AS1",0.202840989334563,-0.00108991767016855,0.0881130110604093,0.746531066691514,NA
"5755","DNAH9",36.8003301551104,0.0247605227423647,0.0913594561696761,0.166486819794759,NA
"5756","DNAI1",10.5727043649295,-2.49169496871695e-05,0.0874155001654299,0.995772733386404,NA
"5757","DNAI2",0.605255771894231,0.000331555668655262,0.0880752445027007,0.893914403491164,NA
"5758","DNAI3",6.79492939920347,0.00452626428831422,0.0878540291249196,0.603185155581141,NA
"5759","DNAI4",63.4068484436533,0.00834093411398756,0.0852281861021556,0.723666135705361,NA
"5760","DNAI7",10.9375874930322,-0.00205982676317581,0.0874730850290317,0.846463196996529,NA
"5761","DNAJA1",8650.45818418779,0.0282495832318703,0.0562925572569556,0.507797691534091,0.815507832517751
"5762","DNAJA1P5",0,NA,NA,NA,NA
"5763","DNAJA2",2139.51979041434,0.0150641415669532,0.06312188812794,0.732854113708177,0.914961022328043
"5764","DNAJA3",0.607637256503599,-0.0014287059405975,0.0880891762108555,0.600734066033419,NA
"5765","DNAJA3_1",0,NA,NA,NA,NA
"5766","DNAJA4",6.75508635013571,0.00229008415680285,0.0877725080729907,0.782055970483212,NA
"5767","DNAJA4-DT",0.200660623826578,-0.00108687027887437,0.0881129383326765,0.74786877943566,NA
"5768","DNAJB1",6118.62461890351,-0.0309162129489579,0.0571420333820331,0.481752075276181,0.802602227220584
"5769","DNAJB11",7670.61669101301,-0.0873009659115439,0.0637242085411847,0.0718608102765604,0.370418244762962
"5770","DNAJB12",1617.3654119273,-0.118326272654562,0.0842917151472169,0.039623520486398,0.272685649703827
"5771","DNAJB13",17.1727588286741,0.00831287405423371,0.087705421072124,0.524918980588295,NA
"5772","DNAJB14",1551.9986173094,0.0460523061981064,0.0765106388621625,0.321881237929127,0.692551054937845
"5773","DNAJB2",3027.152475872,-0.0210885334857453,0.0625864100344742,0.654669118577427,0.888427356394433
"5774","DNAJB3",0,NA,NA,NA,NA
"5775","DNAJB4",2335.7367285614,0.0470954024636075,0.0701189718571075,0.317372107942008,0.688657117852604
"5776","DNAJB5",837.485942653155,-0.00651760711177694,0.0683011584956149,0.879485517938568,0.966025908585656
"5777","DNAJB5-DT",1.98108335486539,0.00347616683031488,0.0881083835309318,0.428641362997038,NA
"5778","DNAJB6",4694.72714845838,0.00987104852298348,0.0566615647283289,0.821073516790427,0.947061481736915
"5779","DNAJB7",3.40444529972322,-0.00216646108801485,0.0879321355670781,0.723824060787549,NA
"5780","DNAJB8",0,NA,NA,NA,NA
"5781","DNAJB8-AS1",0.192217800958564,0.00067556405067332,0.0881085894483592,0.837474598311692,NA
"5782","DNAJB9",491.37745268535,0.0591711368353398,0.0889729357657671,0.209160331973926,0.597847411770209
"5783","DNAJC1",243.884352448015,0.0511506371556278,0.0932156745648841,0.214709769836147,0.60288921843043
"5784","DNAJC10",4557.77151805024,-0.0212809566052664,0.0620385802396502,0.633265451886784,0.878063311089702
"5785","DNAJC11",2334.54006561104,0.0126418669818151,0.0598109624557973,0.775744058301693,0.930083349963711
"5786","DNAJC12",216.651689999945,0.0702896945848505,0.108267639526784,0.11535006758721,0.466005730670241
"5787","DNAJC13",1088.16456225341,0.0170559715840806,0.0675974363706172,0.699686224894332,0.903122600975572
"5788","DNAJC14",1922.77150241914,-0.0816484357300631,0.0801053569681674,0.118674201234157,0.471733953758717
"5789","DNAJC15",691.778460090188,-0.000269616960540449,0.069564955978489,0.99386107710355,0.997157114391098
"5790","DNAJC16",981.019968587308,0.0425751962619072,0.0723249600257661,0.359411993562311,0.722626639616237
"5791","DNAJC17",364.465933753934,-0.0264821528799795,0.0774974656900918,0.522168773451966,0.823476440745692
"5792","DNAJC18",0,NA,NA,NA,NA
"5793","DNAJC18_1",0,NA,NA,NA,NA
"5794","DNAJC19",904.268909013634,-0.00122685706337764,0.0672603495648112,0.978475549758395,0.991851895445316
"5795","DNAJC2",2074.17817160617,0.00401356937425361,0.0592461098481164,0.921574542379476,0.977316944942843
"5796","DNAJC21",1426.9377659996,0.0472567228886595,0.0692177542557477,0.317230506527656,0.688657117852604
"5797","DNAJC22",1057.03408921776,-0.0117271284221208,0.0653712667128236,0.787730407707295,0.935424608889545
"5798","DNAJC24",406.491402980696,0.0281232621648083,0.0787877037681556,0.489544894503848,0.807566460359485
"5799","DNAJC25",543.344590081833,0.00912953049543221,0.0714547695167961,0.829638877096686,0.949626169547372
"5800","DNAJC25-GNG10",0,NA,NA,NA,NA
"5801","DNAJC27",263.186443546031,0.0273225923699312,0.08188145179556,0.475238482610784,0.800135390552425
"5802","DNAJC27-AS1",21.9825175283731,-0.00221758217998238,0.0868793458692508,0.878098452169543,NA
"5803","DNAJC28",0,NA,NA,NA,NA
"5804","DNAJC28_1",0,NA,NA,NA,NA
"5805","DNAJC3",1362.32423612785,-0.00944543708766197,0.0655347881899796,0.834589884667053,0.951993225011833
"5806","DNAJC3-DT",52.7170871617275,0.0313333505422435,0.0931262108501926,0.165754750186904,NA
"5807","DNAJC30",525.150215494828,-0.0195128871587993,0.0753554668291403,0.635129511239229,0.878607009677187
"5808","DNAJC4",341.777500398076,-0.202911012403204,0.174503154314277,0.0148280391878471,0.161762923806681
"5809","DNAJC5",11208.5303420046,-0.100014897578108,0.0654701894217996,0.0449734343512003,0.290184558338358
"5810","DNAJC5B",0,NA,NA,NA,NA
"5811","DNAJC5G",3.79704508534443,-0.00447797950010901,0.0880176265795442,0.509692230932169,NA
"5812","DNAJC6",8.97803513262882,0.00324090044108054,0.0876271949006899,0.747370246021508,NA
"5813","DNAJC7",3576.29221506474,-0.0383335588273924,0.0617535581168429,0.379392152337896,0.735681095925789
"5814","DNAJC8",3344.15596949905,0.0243200893014275,0.0614300049405396,0.59481297271818,0.861093634394526
"5815","DNAJC8_1",0,NA,NA,NA,NA
"5816","DNAJC9",1316.45063626646,-0.0118613541198269,0.0635292342141779,0.787751058343411,0.935424608889545
"5817","DNAJC9-AS1",171.140606576145,0.0560538573324974,0.100647264523353,0.151009355010114,0.519169016845392
"5818","DNAL1",740.137515348501,0.00120240896532266,0.0676832310064122,0.978719244308882,0.991851895445316
"5819","DNAL4",544.082853306469,-0.0525616351049855,0.0847201759230699,0.252266128200813,0.635168311784151
"5820","DNALI1",7.37627640705837,-0.000493455378396301,0.0877104996411982,0.950216696654426,NA
"5821","DNASE1",913.233631038521,0.00426979353918316,0.0687032413819517,0.922146080777057,0.9774829237788
"5822","DNASE1L1",351.448514444218,-0.0653052008197005,0.0959839429461392,0.16456817760245,0.538595074586686
"5823","DNASE1L2",150.53806304649,-0.0296416918907559,0.0874267616978948,0.361165455800298,0.72410002079852
"5824","DNASE1L3",0,NA,NA,NA,NA
"5825","DNASE2",126.219769231086,-0.0121402422105717,0.0826177883391435,0.694715560268809,0.901433435084971
"5826","DNASE2B",0.603075406386246,0.000339125952793951,0.0880753844104548,0.892594047705302,NA
"5827","DND1",0,NA,NA,NA,NA
"5828","DNER",99.1357211719225,-0.0137079656504862,0.0840657818684636,0.633059133212647,0.878063311089702
"5829","DNHD1",335.961860958203,0.0196813439150545,0.0775470449729064,0.620287056994081,0.873594347442758
"5830","DNLZ",1510.87487673403,-0.083610528520997,0.0841485328357445,0.113997279126116,0.463521176191782
"5831","DNM1",118.837979670878,-0.116057925023459,0.196604289904741,0.0228832489571936,0.205383495573754
"5832","DNM1L",2459.04547801241,0.0348987164764001,0.0668204297468325,0.44675233547469,0.780788415018968
"5833","DNM1P35",0.19827913921721,0.000680760553039877,0.0881086841832192,0.837474598311692,NA
"5834","DNM1P41",4.20552120616274,-0.00291175859678323,0.0879032997980867,0.675765808998258,NA
"5835","DNM1P41_1",0.591157564002351,0.000310445358821334,0.0880755197832638,0.901131687961837,NA
"5836","DNM1P46",0.802240257103546,-0.000632940784037888,0.0880692738406975,0.824327766639872,NA
"5837","DNM1P50",0,NA,NA,NA,NA
"5838","DNM1P50_1",0,NA,NA,NA,NA
"5839","DNM1P50_2",0,NA,NA,NA,NA
"5840","DNM2",7390.1932928149,-0.0971536311237606,0.0722339652043934,0.0619843066220471,0.340624580513507
"5841","DNM3",1269.59025056764,0.128528238970808,0.105100697134021,0.037939521053587,0.26865321407059
"5842","DNM3-IT1",1.19859370140457,0.000662030398222902,0.0880401200448364,0.855779294624974,NA
"5843","DNM3OS",617.050841933069,0.233457476320393,0.134740702470351,0.00573203319068263,0.089607781596267
"5844","DNMBP",441.585093118152,-0.0293210949952184,0.076512308341322,0.491885952934242,0.808189285166236
"5845","DNMBP-AS1",0.202840989334563,-0.00108991767016855,0.0881130110604093,0.746531066691514,NA
"5846","DNMT1",8930.2602033905,-0.097271714724217,0.0710546051710299,0.0592350803701219,0.333607895277618
"5847","DNMT3A",6008.50393749865,-0.0679119493671885,0.0637569054032465,0.15367313457655,0.523538477803136
"5848","DNMT3B",1739.96638125916,-0.00296348176406353,0.063638692168521,0.945335226880778,0.983222073014595
"5849","DNMT3L",0.202840989334563,-0.00108991767016855,0.0881130110604093,0.746531066691514,NA
"5850","DNMT3L-AS1",0,NA,NA,NA,NA
"5851","DNPEP",3590.39903072855,-0.0532086725651498,0.0683297931409716,0.267850734718235,0.651589043456927
"5852","DNPH1",129.723555863124,-0.0265647644428063,0.0861920372649742,0.410996527501658,0.756039518795457
"5853","DNTT",0,NA,NA,NA,NA
"5854","DNTTIP1",2784.69473169423,-0.018588265610808,0.0631115524326538,0.67675661137809,0.893918979554341
"5855","DNTTIP2",3489.74570304423,0.0143895180995868,0.0575212905608491,0.735221140936053,0.915839102440631
"5856","DOC2A",9.51062620386071,0.00982480351782431,0.088407983431556,0.305309989770174,NA
"5857","DOC2B",0,NA,NA,NA,NA
"5858","DOC2B_1",0,NA,NA,NA,NA
"5859","DOC2GP",1.41552619432597,-0.00665751050296588,0.0884402397614907,0.0478694725308182,NA
"5860","DOCK1",3988.57996819388,0.0241928387780846,0.0591875819944997,0.587166039312599,0.857431207008943
"5861","DOCK10",1283.79556979877,-0.064144118482438,0.0779253688447121,0.196241775564124,0.583120309353743
"5862","DOCK11",271.251452901177,-0.00493276485804978,0.0774578804988775,0.893367137217402,0.96965929163477
"5863","DOCK2",10.1185458145602,0.0122606329663647,0.0888143618898704,0.221989475542142,NA
"5864","DOCK3",41.702924102552,-0.00836469443773888,0.0861964902911588,0.676585861373678,NA
"5865","DOCK4",275.929842043738,-0.0472763586899742,0.0893265699994243,0.256987240122742,0.640262936175011
"5866","DOCK4-AS1",0.192217800958564,0.00067556405067332,0.0881085894483592,0.837474598311692,NA
"5867","DOCK5",1543.75023328026,0.024014987884858,0.063573512280966,0.591762582693875,0.860227853090591
"5868","DOCK6",6658.87147384938,-0.0381989511518393,0.0630017101029827,0.402392163856498,0.751617641070427
"5869","DOCK7",1601.91135091781,0.030965949201408,0.0694051298293084,0.49458095426215,0.809776654129607
"5870","DOCK8",43.4858774660163,0.00864703028510961,0.0860922579512707,0.678845807545009,NA
"5871","DOCK8-AS1",0,NA,NA,NA,NA
"5872","DOCK9",1441.83385905393,0.00206265132122841,0.0649112201494323,0.963599430692268,0.988770390532929
"5873","DOCK9-AS1",0.990986027819254,0.00343824175289648,0.0881818981220563,0.203958144271077,NA
"5874","DOCK9-DT",18.0186524749137,-0.000510338703538521,0.0869953954307946,0.967979675359969,NA
"5875","DOHH",1159.58491078675,-0.329382425245985,0.141726891065987,0.00114465677199357,0.0323413575242884
"5876","DOK1",754.85472105929,-0.0814987731751765,0.0990998411820235,0.114518456168276,0.464780038089777
"5877","DOK2",3.37972689272836,0.00479719810914276,0.0881183147379395,0.409599343867003,NA
"5878","DOK3",2182.16221119222,-0.22300297276872,0.101654735462183,0.00261985781296722,0.0554121018615148
"5879","DOK4",541.072249758872,-0.0202871585448941,0.0724613344949872,0.635968252840003,0.879362361455577
"5880","DOK5",0,NA,NA,NA,NA
"5881","DOK6",435.731584594269,0.0219014883607409,0.0767914620402305,0.591928702647874,0.860363184628332
"5882","DOK7",2754.90525966352,-0.54231325744312,0.12040583604773,3.71182155126442e-07,8.57503559156811e-05
"5883","DOLK",1691.18905847295,-0.0906812268986706,0.0821185558138516,0.0905886010537856,0.414358368268462
"5884","DOLPP1",2848.04575627585,-0.0598604372336744,0.067786891633949,0.212339068340438,0.601004252695556
"5885","DONSON",1370.15389134884,0.0223341393421787,0.0659635121713101,0.617762230534232,0.873177224143508
"5886","DOP1A",184.511645394659,0.0607336337006382,0.105335548926725,0.119460434454893,0.472564094899669
"5887","DOP1B",276.404427740959,0.00551811725265253,0.0766123593604954,0.888704116401085,0.968882381737539
"5888","DOT1L",3745.38342946494,-0.261885744727429,0.101140823635867,0.000780252363514292,0.0243146666311831
"5889","DPAGT1",1070.63577606044,-0.0699521677652343,0.0774734272061666,0.165130214112112,0.539535269736245
"5890","DPCD",570.444627133608,0.0332546781929693,0.0770944821098302,0.451687549237583,0.784914169564698
"5891","DPEP1",7.81777901360467,-0.00742513042605025,0.0880884542499707,0.420313773618367,NA
"5892","DPEP2",1.01134669307116,0.0016529015609581,0.0880857493356845,0.578928884320923,NA
"5893","DPEP2NB",0,NA,NA,NA,NA
"5894","DPEP3",0,NA,NA,NA,NA
"5895","DPF1",1049.72341067992,-0.00673018505548,0.0656308280327323,0.876341581947797,0.964958553131677
"5896","DPF2",2009.83653421387,-0.0383086576874192,0.064106502783465,0.400512485492088,0.750788561961877
"5897","DPF3",2.00599916592961,-0.00698791433382338,0.0884097802856167,0.140290524910109,NA
"5898","DPH1",493.733488602947,-0.0439941165955844,0.0852796275091224,0.304048518174051,0.678208943795279
"5899","DPH2",2813.76067787659,-0.0838217663775128,0.0719129374590717,0.100475234735605,0.438769168144885
"5900","DPH3",906.89347898623,0.00768388249421757,0.0667248216445336,0.861316235582797,0.960623616777405
"5901","DPH5",1591.98859539777,0.0374722163080353,0.0683574730617826,0.41891282807216,0.761553917658723
"5902","DPH6",180.745783446415,-0.0230671162794767,0.0834700760939839,0.500943368147345,0.813399874659138
"5903","DPH6-DT",2.77835209358479,0.00464990423341151,0.0881380655962058,0.382943076689953,NA
"5904","DPH7",1575.60175234385,-0.0319786328447814,0.0673971224316172,0.466449654994931,0.794030243145943
"5905","DPM1",2391.73803095415,0.0564271156714987,0.0698602501930378,0.236799967473682,0.622879403377388
"5906","DPM2",1610.14807485796,-0.0278428169106806,0.0651751801998435,0.535861786233785,0.830567196632195
"5907","DPM3",223.990705168417,0.0167818566161766,0.0796745818678337,0.649400277549123,0.886688384527033
"5908","DPP10",0,NA,NA,NA,NA
"5909","DPP10-AS1",0,NA,NA,NA,NA
"5910","DPP10-AS3",0,NA,NA,NA,NA
"5911","DPP3",1453.15489512223,-0.0728166929536333,0.0767489573555443,0.150143753318819,0.51832141118923
"5912","DPP4",0.789436703219561,0.000978828477866769,0.0880761581266217,0.724554100213441,NA
"5913","DPP4-DT",0.390496940175774,0.00123811622711441,0.0881139488235364,0.621659339829504,NA
"5914","DPP6",0.395058790293127,-0.000364485051893934,0.0880882662687965,0.890183470020546,NA
"5915","DPP6_1",0,NA,NA,NA,NA
"5916","DPP7",2522.20858638521,-0.447032963526416,0.106221711670694,1.53203533206309e-06,0.000261600583802425
"5917","DPP8",1293.92710534814,0.063227030621838,0.0800286477911848,0.200918370396168,0.587428743044621
"5918","DPP9",4039.52756411984,-0.200273059726105,0.0898377140086022,0.00293337767721261,0.0592813993017477
"5919","DPP9-AS1",17.1829529616272,-0.0170592533818963,0.0894092719800854,0.224214669722146,NA
"5920","DPPA2",0,NA,NA,NA,NA
"5921","DPPA2P3",0.204135643342458,0.000685711369673061,0.0881087752868939,0.837474598311692,NA
"5922","DPPA3",0,NA,NA,NA,NA
"5923","DPPA4",0.204135643342458,0.000685711369673061,0.0881087752868939,0.837474598311692,NA
"5924","DPPA5",0.396558278434419,0.00107768530772951,0.08811313692877,0.643984719723197,NA
"5925","DPRX",0.401321247653155,-0.00168127426906453,0.0881245309849208,0.52263907485803,NA
"5926","DPRXP4",0,NA,NA,NA,NA
"5927","DPT",0.204135643342458,0.000685711369673061,0.0881087752868939,0.837474598311692,NA
"5928","DPY19L1",1729.0157846341,0.0355230528279893,0.0684203851664485,0.438016243354683,0.775113754761922
"5929","DPY19L1P1",47.873208538232,0.0167230451066984,0.0874268091947897,0.446606995493633,NA
"5930","DPY19L1P2",23.7838567514737,0.0102750103191874,0.0875700149115019,0.510397112939356,NA
"5931","DPY19L2",40.3312599327645,0.00981539506232102,0.086483426662682,0.623220303528939,NA
"5932","DPY19L2P1",0,NA,NA,NA,NA
"5933","DPY19L2P2",4.60365205201,0.00553670765120812,0.0881072260412434,0.419818797394553,NA
"5934","DPY19L2P2_1",0,NA,NA,NA,NA
"5935","DPY19L2P3",2.96709859005949,0.00529812216826682,0.0881867653125199,0.33052360511258,NA
"5936","DPY19L2P4",0.200660623826578,-0.00108687027887437,0.0881129383326765,0.74786877943566,NA
"5937","DPY19L3",2207.9918607138,0.0291312429652098,0.0630412755743473,0.514890239189537,0.819324937195857
"5938","DPY19L3-DT",46.5209916929801,-0.00624623195315015,0.0855356228770336,0.770867099920582,NA
"5939","DPY19L4",1831.59405355703,0.105958693852821,0.090386020777269,0.061690207382103,0.340597011891255
"5940","DPY30",1697.44517824393,0.0210296026652109,0.0633986725729331,0.636943708130457,0.879955938845897
"5941","DPYD",108.08918756929,0.0524352383463675,0.102693346742232,0.117864204510057,0.47046171842903
"5942","DPYD-AS1",0.192217800958564,0.00067556405067332,0.0881085894483592,0.837474598311692,NA
"5943","DPYD-AS2",0.204135643342458,0.000685711369673061,0.0881087752868939,0.837474598311692,NA
"5944","DPYS",0,NA,NA,NA,NA
"5945","DPYSL2",1839.93075712804,0.0810424820554169,0.073382514384836,0.111657214435029,0.458700805330329
"5946","DPYSL3",13468.5506180196,-0.0184593883438763,0.0539993622444793,0.656855831249465,0.888737653169467
"5947","DPYSL4",237.625440157547,0.0807469345924065,0.118383157338309,0.0846159007620663,0.401023548985786
"5948","DPYSL5",449.135794247558,0.106432065191465,0.120987260077491,0.0650959784336302,0.350342125637577
"5949","DQX1",22.409113009831,-0.00102592439889576,0.086793519959332,0.943897726687845,NA
"5950","DR1",4947.08652505362,-0.0494156404903414,0.0589211109332593,0.273863712274627,0.655426012191683
"5951","DRAIC",1.80445654563496,-0.0023401664496501,0.0880445278590981,0.601030267491396,NA
"5952","DRAM1",44.6226389300589,0.0122989758356001,0.0866785609392124,0.557664061352654,NA
"5953","DRAM2",542.096971190253,0.0787070112335542,0.102472866332879,0.121738297623681,0.47698440633132
"5954","DRAP1",5471.72687662066,-0.202763455808872,0.0999856015173445,0.00448869591606028,0.0774316475593297
"5955","DRAXIN",3047.47725754521,-0.340698052125645,0.0798321848019311,1.46597762050794e-06,0.000257793258579471
"5956","DRC1",1.39489359421517,-0.000379904352899688,0.0880230469876454,0.922804738011061,NA
"5957","DRC3",409.889582060953,0.0459372217090613,0.0824132754136204,0.306669556515458,0.680880742234026
"5958","DRC7",0.392878424785142,-0.000356957278889234,0.0880883056715322,0.891843974815157,NA
"5959","DRD1",0.202840989334563,-0.00108991767016855,0.0881130110604093,0.746531066691514,NA
"5960","DRD2",190.827484905277,-0.0566792685617573,0.099988108334501,0.154056316164164,0.524063763627032
"5961","DRD3",0.192217800958564,0.00067556405067332,0.0881085894483592,0.837474598311692,NA
"5962","DRD4",1.59903295258965,0.00191663875905019,0.0880596939311915,0.619365113248127,NA
"5963","DRD4_1",15.2050266124425,-0.00476090538124318,0.087358247970902,0.703024879952245,NA
"5964","DRD5",0.395058790293127,-0.000364485051893934,0.0880882662687965,0.890183470020546,NA
"5965","DRD5P2",0,NA,NA,NA,NA
"5966","DRG1",3779.13316687357,-0.000874749203308487,0.0566171725862346,0.976803242679402,0.991447910784991
"5967","DRG2",2356.73416311529,-0.0875399115807075,0.0828894767995426,0.102076685976928,0.442576694998783
"5968","DRGX",118.880654059489,-0.11454434797593,0.195120319452276,0.0254406666317827,0.217994134004119
"5969","DRICH1",4.98086640579546,0.00482615741959509,0.0880356800741775,0.489076587712711,NA
"5970","DROSHA",2488.8549186679,0.0563392413191809,0.0661948546576217,0.235729621924173,0.621796240414373
"5971","DRP2",78.0065537601399,-0.0160389451577753,0.0854387584093495,0.55004729078543,0.838506360473678
"5972","DSC1",0,NA,NA,NA,NA
"5973","DSC2",0,NA,NA,NA,NA
"5974","DSC3",0.404796267169036,-0.000331503280268852,0.0880876917768238,0.890708390723847,NA
"5975","DSCAM",25.9712896943898,-0.0249672335528401,0.0915865628765741,0.148596663236197,NA
"5976","DSCAM-AS1",0,NA,NA,NA,NA
"5977","DSCAM-IT1",0,NA,NA,NA,NA
"5978","DSCAML1",7.98744835373931,-0.00929903642288035,0.0882890310602457,0.34270663568332,NA
"5979","DSCAS",0,NA,NA,NA,NA
"5980","DSCC1",673.675915315931,0.00200534728574009,0.070618591907613,0.963260634654229,0.988770390532929
"5981","DSCR10",0,NA,NA,NA,NA
"5982","DSCR4",1.40770013737218,0.00315394457066482,0.0881298436567611,0.372078473851369,NA
"5983","DSCR8",1.40163580984051,-0.00237738767204552,0.0880560099315677,0.578797993489064,NA
"5984","DSCR9",8.5192372120797,0.0131978002368261,0.089161854118706,0.133302734478804,NA
"5985","DSE",595.672265818215,-0.00703545083502043,0.0704289985517619,0.865921979521221,0.962342425459869
"5986","DSEL",0.200660623826578,-0.00108687027887437,0.0881129383326765,0.74786877943566,NA
"5987","DSEL_1",0,NA,NA,NA,NA
"5988","DSEL-AS1",0.599399267768982,0.000278750398449863,0.0880795777381135,0.904210134233495,NA
"5989","DSG1",0.204135643342458,0.000685711369673061,0.0881087752868939,0.837474598311692,NA
"5990","DSG1-AS1",0,NA,NA,NA,NA
"5991","DSG2",0.200660623826578,-0.00108687027887437,0.0881129383326765,0.74786877943566,NA
"5992","DSG2-AS1",0,NA,NA,NA,NA
"5993","DSG3",0.200660623826578,-0.00108687027887437,0.0881129383326765,0.74786877943566,NA
"5994","DSG4",0,NA,NA,NA,NA
"5995","DSN1",2169.60422100401,0.0272287085633375,0.0605215382479952,0.547189781325844,0.837054012409906
"5996","DSP",15.5456777961207,0.00665818454631095,0.0875210908064648,0.606121279871423,NA
"5997","DSPP",4.62530438199677,0.000283272075429419,0.0878229467185156,0.97065197986718,NA
"5998","DST",5511.56321400164,0.0343458469310473,0.0683510191406594,0.485799693826306,0.804906763136203
"5999","DST-AS1",3.9951298097653,0.00531502497040631,0.0881179568881753,0.41035077047812,NA
"6000","DSTN",3086.08968806178,0.105512434895157,0.0754211171686342,0.0503481211947157,0.306722628705347
"6001","DSTNP2",59.2277739198531,0.00867737997757683,0.0852664491346512,0.712992026850107,NA
"6002","DSTYK",882.699035736726,0.0944747422194503,0.0950924121073102,0.0884788628654456,0.409771211588318
"6003","DTD1",877.232353173845,0.0878191423960338,0.089385307792037,0.103739025479665,0.445114048433212
"6004","DTD1-AS1",0.396558278434419,0.00107768530772951,0.08811313692877,0.643984719723197,NA
"6005","DTD2",606.67278349494,0.0288758852033807,0.074004117815075,0.509889324105359,0.816571430829053
"6006","DTHD1",0.606550425902126,0.00187579983716839,0.088126083143702,0.434824469955784,NA
"6007","DTL",1388.86669526333,-0.0129707049682273,0.0640007031858244,0.773586927901534,0.929554464747434
"6008","DTNA",940.785356071442,0.090460092599547,0.0963084354646544,0.0963230544221889,0.428892035152628
"6009","DTNB",776.801577005216,0.0189362459883446,0.068240428244031,0.669923542807194,0.891566608082498
"6010","DTNB-AS1",17.9160907512249,0.00625905551483701,0.0873196449705327,0.652847782780918,NA
"6011","DTNBP1",570.283579084266,0.00403806662986117,0.0708048270091942,0.924861089796411,0.978512334768436
"6012","DTWD1",1191.63108958381,-0.000728916991699485,0.0632487219382556,0.985807587771904,0.993798867345087
